UnitID,TimeStamp,EquipmentBarcoding,ItemNumber,ItemName,ItemCategory,ItemCount,AssetTag,SerialNumber,AssetType,Manufacture,Model,EquipCondition,Cost,DatePurchased,OwnOrLeased
0,10/22/12 10:46,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000474,,Serialized,NA,Bosch,OK,,,Own
0,10/22/12 10:46,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000453,002009666,Serialized,NA,Bosch,OK,,,Own
0,10/22/12 10:50,,12263,PARTNER SAW,POWER TOOLS,EACH,000506,0005,Serialized,NA,STIHL,OK,,,Own
0,10/22/12 10:51,,12263,PARTNER SAW,POWER TOOLS,EACH,000505,0006,Serialized,NA,STIHL,OK,,,Own
0,10/22/12 10:51,,12263,PARTNER SAW,POWER TOOLS,EACH,000492,0007,Serialized,NA,STIHL,OK,,,Own
0,10/22/12 10:52,,12261,CHOPSAW,POWER TOOLS,EACH,000504,665316K,Serialized,NA,Makita,OK,,,Own
0,1/17/13 13:10,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,001058,201001744,Serialized,Bosch,,OK,,,Own
0,1/17/13 13:10,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,001059,110019830,Serialized,Bosch,,OK,,,Own
0,1/17/13 13:11,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,001060,108004952,Serialized,Bosch,,OK,,,Own
0,1/17/13 13:15,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,001061,003040711,Serialized,Bosch,,OK,,,Own
0,1/17/13 13:16,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,001062,202026274,Serialized,Bosch,,OK,,,Own
0,1/17/13 10:11,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,001036,1D2B915302,Serialized,Vertex Standard,,OK,,,Own
0,1/17/13 13:19,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,001063,006328,Serialized,Bosch,,OK,,,Own
0,10/22/12 10:46,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000455,,Serialized,NA,Bosch,OK,,,Own
0,1/17/13 13:20,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,001066,109004793,Serialized,Bosch,,OK,,,Own
0,1/17/13 13:23,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,001067,012024189,Serialized,Bosch,,OK,,,Own
0,1/17/13 13:29,,12260,POWER SHEARS,POWER TOOLS,EACH,001069,204144,Serialized,Kett,,OK,,,Own
0,1/17/13 13:30,,12260,POWER SHEARS,POWER TOOLS,EACH,001068,21594,Serialized,Kett,,OK,,,Own
0,1/17/13 13:30,,12260,POWER SHEARS,POWER TOOLS,EACH,001070,189000473,Serialized,Bosch,,OK,,,Own
0,1/17/13 13:36,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001077,979933,Serialized,Dewalt,Drywall Screwdriver,OK,,,Own
0,1/17/13 13:38,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001076,49419,Serialized,Dewalt,Drywall Screwdriver,OK,,,Own
0,1/17/13 13:38,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001075,83426,Serialized,Dewalt,Drywall Screwdriver,OK,,,Own
0,1/17/13 13:38,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001073,988246,Serialized,Dewalt,Drywall Screwdriver,OK,,,Own
0,1/17/13 13:39,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001074,831447,Serialized,Dewalt,Drywall Screwdriver,OK,,,Own
0,1/17/13 13:42,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001078,584000783,Serialized,Bosch,90 Degree Drill,OK,,,Own
0,1/17/13 13:19,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,001064,107006311,Serialized,Bosch,,OK,,,Own
0,10/22/12 10:43,,12269,SAWZALL,POWER TOOLS,EACH,000487,,Serialized,NA,,OK,,,Own
0,10/22/12 8:51,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000076,6816,Serialized,NA,DEMO,OK,,,Own
0,10/22/12 8:51,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000212,,Serialized,NA,DEMO,OK,,,Own
0,10/22/12 8:51,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000081,058,Serialized,NA,DEMO,OK,,,Own
0,10/22/12 8:51,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000079,,Serialized,NA,DEMO,OK,,,Own
0,10/22/12 8:58,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000152,000016,Serialized,Mastercraft,HVAC,OK,,,Own
0,10/22/12 10:39,,12271,DEMO HAMMER,POWER TOOLS,EACH,000484,,Serialized,NA,,OK,,,Own
0,10/22/12 10:39,,12271,DEMO HAMMER,POWER TOOLS,EACH,000483,,Serialized,NA,,OK,,,Own
0,10/22/12 10:39,,12271,DEMO HAMMER,POWER TOOLS,EACH,000482,,Serialized,NA,,OK,,,Own
0,10/22/12 10:39,,12271,DEMO HAMMER,POWER TOOLS,EACH,000448,,Serialized,NA,,OK,,,Own
0,10/22/12 10:40,,12271,DEMO HAMMER,POWER TOOLS,EACH,000449,204000145,Serialized,NA,Bosch,OK,,,Own
0,10/22/12 10:41,,12271,DEMO HAMMER,POWER TOOLS,EACH,000450,,Serialized,NA,,OK,,,Own
0,10/22/12 10:46,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000452,202293839,Serialized,NA,Bosch,OK,,,Own
0,10/22/12 10:42,,12269,SAWZALL,POWER TOOLS,EACH,000447,,Serialized,NA,,OK,,,Own
0,10/22/12 10:46,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000475,,Serialized,NA,Bosch,OK,,,Own
0,10/22/12 10:43,,12269,SAWZALL,POWER TOOLS,EACH,000486,,Serialized,NA,,OK,,,Own
0,10/22/12 10:44,,12269,SAWZALL,POWER TOOLS,EACH,000481,A66D611220277,Serialized,Milwaukee,,OK,,,Own
0,10/29/12 14:44,,12269,SAWZALL,POWER TOOLS,EACH,000540,,Serialized,NA,,OK,,,Own
0,10/29/12 14:45,,12269,SAWZALL,POWER TOOLS,EACH,000550,,Serialized,NA,,OK,,,Own
0,10/29/12 14:45,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000549,,Serialized,NA,,OK,,,Own
0,10/29/12 14:46,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000548,697390,Serialized,NA,Dewalt,OK,,,Own
0,10/29/12 14:46,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000544,,Serialized,NA,,OK,,,Own
0,10/29/12 14:47,,12265,SKIL SAW,POWER TOOLS,EACH,000543,20202,Serialized,NA,Skilsaw,OK,,,Own
0,10/29/12 14:48,,12264,GRINDER,POWER TOOLS,EACH,000542,,Serialized,NA,"7"" Bosch",OK,,,Own
0,10/22/12 10:44,,12269,SAWZALL,POWER TOOLS,EACH,000480,,Serialized,NA,,OK,,,Own
0,10/22/12 10:46,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000456,,Serialized,NA,Bosch,OK,,,Own
0,1/17/13 13:49,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001081,90200200101,Serialized,Dewalt,,OK,,,Own
0,10/22/12 10:41,,12271,DEMO HAMMER,POWER TOOLS,EACH,000451,0021,Serialized,NA,Bosch,OK,,,Own
0,1/17/13 10:01,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001056,20111202014,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 13:48,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001080,101000084,Serialized,Bosch,,OK,,,Own
0,1/17/13 9:29,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001030,202293851,Serialized,Bosch,,OK,,,Own
0,1/17/13 9:30,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001031,972358,Serialized,Dewalt,,OK,,,Own
0,1/17/13 9:54,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,001052,000218,Serialized,Omniguard,,OK,,,Own
0,1/17/13 9:55,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,001053,000240,Serialized,Omniguard,,OK,,,Own
0,1/17/13 9:55,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,001051,000207,Serialized,Omniguard,,OK,,,Own
0,1/17/13 9:55,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,001050,000209,Serialized,Omniguard,,OK,,,Own
0,1/17/13 9:55,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,001049,000212,Serialized,Omniguard,,OK,,,Own
0,1/17/13 9:59,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001057,20111201118,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:00,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001048,000468,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:00,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001047,000232,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 14:43,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001127,000354,Serialized,Dewalt,,OK,,,Own
0,1/17/13 10:01,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001054,20120302076,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 14:42,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001126,000101,Serialized,Dewalt,,OK,,,Own
0,1/17/13 10:01,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001055,20110703025,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:02,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001045,000442,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:02,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001044,000473,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:02,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001037,000440,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:02,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001038,20110703067,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:03,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001043,000419,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:03,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001042,000467,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:04,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001041,000466,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:04,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001040,000436,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:04,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001039,000448,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 10:07,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,001032,1D28915303,Serialized,Vertex Standard,,OK,,,Own
0,1/17/13 10:08,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,001033,8E15101,Serialized,Vertex Standard,,OK,,,Own
0,1/17/13 10:00,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,001046,000461,Serialized,Sensidyne,,OK,,,Own
0,1/17/13 14:30,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001113,000336,Serialized,Gast,,OK,,,Own
0,11/29/12 12:23,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000216,709401,Serialized,Aerospace,ACM,OK,,,Own
0,1/17/13 13:50,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001083,582940,Serialized,Dewalt,90 Degree Drill,OK,,,Own
0,1/17/13 13:51,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001084,667579,Serialized,Dewalt,Impactor,OK,,,Own
0,1/17/13 13:52,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001085,229BD09310897,Serialized,Milwaukee,Impactor,OK,,,Own
0,1/17/13 13:59,,12271,DEMO HAMMER,POWER TOOLS,EACH,001091,0044120,Serialized,Makita,,OK,,,Own
0,1/17/13 14:01,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001093,230B405220211,Serialized,MIlwaukee,Impactor,OK,,,Own
0,1/17/13 14:14,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001106,07452,Serialized,Micro Max,,OK,,,Own
0,1/17/13 14:22,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001112,0003335,Serialized,Gast,,OK,,,Own
0,1/17/13 14:22,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001111,000315,Serialized,Gast,,OK,,,Own
0,1/17/13 14:23,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001107,000321,Serialized,Gast,,OK,,,Own
0,1/17/13 14:23,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001108,013651,Serialized,Gast,,OK,,,Own
0,1/17/13 8:56,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001029,105006078,Serialized,Bosch,,OK,,,Own
0,1/17/13 14:24,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001109,000360,Serialized,Gast,,OK,,,Own
0,1/17/13 13:49,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,001082,101000085,Serialized,Bosch,,OK,,,Own
0,1/17/13 14:30,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001114,000335,Serialized,Gast,,OK,,,Own
0,1/17/13 14:30,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001115,000307,Serialized,Gast,,OK,,,Own
0,1/17/13 14:30,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001116,000325,Serialized,Gast,,OK,,,Own
0,1/17/13 14:31,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001117,000320,Serialized,Gast,,OK,,,Own
0,1/17/13 14:33,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001118,000313,Serialized,Gast,,OK,,,Own
0,1/17/13 14:33,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001119,000323,Serialized,Gast,,OK,,,Own
0,1/17/13 14:37,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001121,000326,Serialized,Gast,,OK,,,Own
0,1/17/13 14:37,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001120,0003334,Serialized,Gast,,OK,,,Own
0,1/17/13 14:39,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001123,000320,Serialized,Gast,,OK,,,Own
0,1/17/13 14:39,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001122,000021,Serialized,Gast,,OK,,,Own
0,1/17/13 14:40,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001124,000118,Serialized,Gast,,OK,,,Own
0,1/17/13 14:42,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001125,000279,Serialized,Dewalt,,OK,,,Own
0,1/17/13 14:23,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,001110,000340,Serialized,Gast,,OK,,,Own
